>contig_10
853510	853842	+	1	1.289486	I:	D:
853899	853979	+	3	1.227669	I:	D:
854032	855066	-	1	1.291261	I:	D:
855259	855667	+	1	1.307886	I:855604,	D:
856043	856219	+	2	1.301750	I:	D:
856520	857794	-	2	1.304726	I:	D:
857838	859728	-	3	1.297072	I:859701,	D:
859807	859887	+	1	1.227669	I:	D:
859940	860974	-	2	1.291261	I:	D:
860990	862092	+	2	1.368945	I:861147,861283,	D:
862369	864819	+	1	1.295769	I:	D:
864845	865825	-	2	1.334777	I:864976,	D:865002,
865955	867553	+	2	1.337306	I:	D:
867564	869866	-	3	1.333319	I:	D:868330,
869904	870747	-	3	1.372861	I:870068,870311,	D:870229,
870877	871788	+	1	1.272637	I:	D:
871958	872614	+	2	1.293302	I:	D:
872715	873848	+	3	1.309340	I:	D:
873924	874832	+	3	1.271569	I:	D:
874858	875769	+	1	1.296881	I:	D:
875824	876059	-	1	1.326360	I:	D:876000,
876253	877167	+	1	1.292477	I:	D:
877232	878539	+	2	1.290387	I:	D:
878557	879702	-	1	1.300727	I:	D:
879830	883705	-	2	1.297860	I:881939,	D:880909,
883706	884695	-	2	1.290509	I:	D:
884699	889606	-	2	1.296382	I:888675,	D:886395,
889738	890499	-	1	1.296733	I:	D:
891031	891156	-	1	1.280686	I:	D:
891193	894720	+	1	1.287003	I:	D:
894929	896311	-	2	1.321344	I:	D:
896918	899113	+	2	1.298081	I:	D:
899901	900057	+	3	1.247795	I:899979,	D:
900094	901966	-	1	1.365253	I:901561,901668,901784,	D:900288,901727,
902178	902717	-	3	1.254367	I:	D:
>contig_9
39	1129	-	3	1.319667	I:719,1083,	D:
1155	2000	-	3	1.298410	I:	D:
2008	3682	-	1	1.304265	I:2917,2948,	D:2874,
3796	4449	-	1	1.274360	I:	D:
4510	4821	-	1	1.312155	I:	D:
